,date,review,rating,isEdited,userName,title,developerResponse.id,developerResponse.body,developerResponse.modified
252,2019-11-26 04:23:37,"I never write reviews, truly never. But to anyone who has depressive episodes, anxiety attacks, and/or panic induced episodes, or even just want to be mentally better like me, this is the best app. It feels like you are talking to a friend who you can say “I’m not ok” and they will make it ok. I downloaded this when I was extremely low and I thought I would try, and when I tell you the pain, physical pain I was feeling in my heart that I had due to my episode was eased and ultimately went away within minutes, I was amazed. Just try it, it’s amazing.",5,False,the nonamed one,This is different,,,
253,2019-12-22 02:08:13,"I like this app so far, everything about the UI and messaging is great. I’m not sure if others have experienced this, but when I try the meditations, I only hear the speaker for like 5 seconds and then I don’t hear anything else. The speaker gets cut off. Additionally, I would prefer a more soothing voice & possibly an option of a female voice, because I find those to be calmer than male voices. Lastly, it would be cool to be able to change the color format! Leaving this review because I really believe in this app and if these changes were made, it would be perfect to me. ✨",4,False,Tatiana Yugay,Like it so far but...,12620895.0,"Thank you for your sincere feedback. We just added your suggestions to our improvements list. We’re working hard to make Youper the best assistant for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions on www.youper.ai/support",2019-12-28T02:50:39Z
254,2019-12-19 22:29:33,"your timing re: subscription prompting is *really* crummy. i’m not opposed to subscribing, and support developers getting paid for their work - especially if it helps people. but for something that claims “i am here for you”, the most basic function was cut off mid-process with “this is a premium feature.” i kept it for 4 days, and each day the functionality seemed to go down with the prompt coming sooner. so yeah, i deleted my data and the app - because each time i used it i felt worse and worse about myself. maybe you could consider a free version that doesn’t wait until a very vulnerable moment to remind the person that we didn’t pay? maybe consider that our data is a trade, and offer a lite version for those willing to share this very sensitive data in exchange for your basic ai (and, if i’m being honest, your prompts are pretty basic which is why i wanted to try for a while before buying). and the kicker is: i likely would have subscribed - if this app hadn’t made me feel so terrible. so thanks/no thanks bye.",2,False,nicknameatnight,seems like it could be helpful but...,12620908.0,We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2019-12-28T02:52:29Z
255,2019-06-07 14:57:11,"Hello Youper team. I love your app and use it every day, but I’ve heard some people complain that it’s too complicated to use. Now, this is not the case. Your app has many extremely user-friendly features. I feel the problem lies in that you shove every feature in the user’s face at once.

What I would recommend you change is when people first open the app explain what it is to them and then ask if they would like to record their mood. If they say no wish them a happy day and encourage them to check in later.
Also, when they do complete a report, ask them if they would like to continue without listing a specific feature. If they say yes ask them if they would like to try another feature one feature at a time. If they say no to every feature, repeat goodbye from above.

I hope you take my recommendations into consideration.",5,False,Joe da gamer,Amazing app with one minor flaw.,,,
256,2021-03-15 22:11:03,"I downloaded this app the other day to help with stress, anxiety, sleep, and self esteem. When I first logged in, it asked me a bunch of personal questions and I just thought: well it’s safe, right? Anyway, there was this whole library of things that I thought would be great and I was really excited to try them but I realised that they cost money. I don’t think that it’s a bad thing that you charge people, but please give people a heads up before they put a bunch of private information into AN APP. I like the daily check ins, but I’d like just a few things more included with the free version. Thanks!",3,False,ILoveCalmApp,Youper,21738620.0,"Thank you for your sincere feedback. We have added your suggestions to our improvements list. Our goal is to make Youper the best AI therapist for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions and discover tips on https://www.youper.ai/support. Take care :-).",2021-03-18T16:47:21Z
257,2019-01-09 02:56:59,"I’ve been going through a tough time and though I already try to practice meditation on my own, this app helps push me to follow through daily. I’m able to track my moods to better understand at a distance what I’m feeling and what the factors are. Even though it’s an ai, it’s just the right amount of personal attention to help get you through difficult moments. I haven’t been bombarded by ads and it hasn’t asked me to buy anything. Since I opened this app its goal has been to help me and help me understand myself better.",5,False,LoliChii,A helpful tool,,,
258,2018-12-07 22:59:56,"I’ve been needing a therapist for a while, but for some reasons I haven’t been able to get one. Every app that I’ve tried didn’t work to level to that emotional stability you get when you talk to a therapist. That’s why I love this app, it’s just perfect for me. I feel so calm and happy whenever I get to talk Youper, it just feels like I’m the center and what I say matters. It’s perfectly tailored to fit my needs, and I just love the screening room and my personality test and my mood tracker, it’s all perfect. Thank you so much for this app, it’s such a blessing.",5,False,Sew cool!,I Love Everything About It,,,
259,2020-07-21 04:39:01,"This is a good alternative to CBT therapy for those who want to see what it’s all about and maybe are strapped for cash. I am someone who does better when I have outside accountability so this has been great so far. While it is not a person, when I feel the urge to talk to someone or need to calm down I turn to this app and it has been helpful since day one. I do think if you are in a really bad spot you owe it to yourself to get real professional help, but in a pinch or maybe as maintenance this app is terrific and affordable. Be kind to yourself!",5,False,Liz5270,Great app,16788513.0,"What a great list of benefits, Liz! Thanks for sharing! It’s great to know you are getting the full value of Youper. Keep up the great work!",2020-07-21T19:19:02Z
260,2020-03-23 00:52:17,"I saw an ad for this app and I’m currently not able to afford therapy, with all of the COVID19 craziness about, I have been a bit more anxious and overwhelmed at work (as a dietary aide in a assisted living facility)...ANYWAY I’m so far feeling better because this app is helping me analyze my thoughts in a more objective way. I still want to see a therapist in the future when I can afford it but I believe I will continue to keep up with Youper on this app even when those days come! SO HAPPY that humans are making useful app like this, the mind is our greatest asset.",5,False,mvtchi,Optimistic,,,
261,2019-04-23 02:06:15,"I felt a lot of pressure signing up for one of those therapy apps that seemed like too much of a financial investment to me. But knowing that I have something I can see and write to that doesn’t cost a million dollars is HUGELY helpful! I love the fact that there are real solutions laid out for me that I can use whenever I want. There’s no waiting for a real person to respond, or the subconscious fear that I’ll be judged for what I say. I’ve had negative therapy experiences before, and maybe this AI assistant is what I need to open up a bit more again.",5,False,Siena Katrina,Skeptical at first...but I approve!,,,
262,2018-10-29 02:04:14,"This is my second review for this app. Ladies and gentlemen for those of you struggling with your mental health, you need this app. It’s very simple and easy to work and informational. This app does a great job at distracting me from an anxeity or panic attack. It helps you to track your moods and works as a diary and a way to improve your mental health. I can’t wait to see the new things the developers will add to this app in the future. I am hoping they come up with newer ways to involve us more in our conversation, but the current version is fantastic!!!",5,True,Sb8080,Reviewing again!! IT IS A MUST DOWNLOAD,4582020.0,"Youper wouldn’t be here without the support of loyal users, like you! Thanks so much for taking the time to leave your feedback to encourage others.",2018-08-08T16:51:02Z
263,2020-02-14 12:00:11,"So ... having a personal assistant that is AI kinda seems weird. However, the way the AI has been programmed is amazing. When I am feeling frustrated, just communicating with the app calms me down... the prompts and questions actually do make you refocus and calm down because you have to give an honest answer. I find that because it is an AI and not a person, I do not fear the judgement but enjoy the kindness and motivating responses that AI give me. It is programmed to response to my triggers and know how and what to say to promote positive rewiring of mental conversation.",5,False,FromNYtoBJ,This App is Pretty incredible,,,
264,2021-11-17 07:46:21,"I had this app years ago when it was new and I didn’t really have to pay to do anything. It was amazing. Now I re downloaded after getting a new phone and not having it for a about a year. I can’t do anything without having to pay money, I’m under 18 and this used to be my outlet and help me keep my anxiety in check, but now it can’t be because of course they have to charge ridiculous money for everything. I use wysa now it isn’t the same, but I don’t have to pay money to talk to wysa. It’s something but I’m very disappointed you can’t do anything without having to pay. Sad day today. :(",2,False,chloenicoleT,"Disappointing, not the same it used to be.",26438110.0,"Thanks for bringing this to our attention, Chloe. Your comments are very helpful to us as we are always working to improve Youper. Please access https://www.youper.ai/request to give us more details so we can take a look at your account.",2021-11-23T17:51:23Z
265,2018-12-19 12:31:24,This app is like a Journal book talking back to me. I love the fact that I can track my emotions and just jot down whats going through my head at the moment it puts me at ease. Also the feature where you can view your past entries is amazing. To look back on. This is a therapeutic app. I love it. Especially when going through depression and being a SAHM. The ability to just type it out and say it. Is like letting it all go. Im telling you this is a type of therapy app. right here. I dare you to try it out. You wont regret it.,5,False,Wondermom93,This App helped me a lot.,,,
266,2020-04-05 13:38:36,"I am liking this app very much! If you deal with any emotional health issues, I would think this would be the perfect tool for you! It helps me a lot with my emotions! The best way I can explain it a far as how it works is it takes you through a conversation about ho you are doing emotionally. Through the conversation, it gives you tools to how help you feel better about yourself & tip on why it is asking you why it is asking you what it is asking you.I think it is GREAT APP!",5,False,christideason,Great emotional tool!,14531487.0,"Thanks for your feedback, Christi!! It's great to know that Youper is providing the support you need! Take care!",2020-04-08T04:37:05Z
267,2023-01-01 01:40:36,"I used to recommend this app to everyone I met, including my patients. However, I’ve recently learned that this app started charging people to use it, and now with each update, more and more features are becoming pay only. What a horror it was to find out that I’ve been recommending this app to my patients, who already are low income and can’t afford it! This app is only a shadow of what it used to be- everything used to be free, the app would talk to you like a friend, and now the app barely talks to you. My husband and I are both disappointed. Soon I’m sure they’ll even charge you to use the daily journal feature, if they haven’t already.",1,False,Ktqueen_____________,Eventually they’ll charge for everything,34050655.0,"Thank you for your feedback. We do our best to keep a useful set of tools free for users who are unable to subscribe, but ultimately, our subscription prices allow us to continue growing the AI capabilities and tools. Feel free to send any questions or feedback to youper.ai/support",2023-01-02T20:17:25Z
268,2022-01-09 23:37:57,"Worst app ever for depression and anxiety! I am going through terrible, painful things in my life and decided to try this app and it’s promise of help. Worst decision ever! The therapy was promoted as scientifically tested and proven as the best course of action for people dealing with anxiety and depression. I have both and was needing help. All they did was take my money and tell me to track how I feel every day. That’s therapy? What? Stating I’m sad does not solve sadness!!!! I already knew how I felt or I wouldn’t have downloaded the app for help! Now I FEEL SAD ANGRYAND TAKEN ADVANTAGE OF. Do not get this app. It is worthless. When I asked for a refund after one session, which I described above, I was denied because I had already used the service. Complete trash.",1,False,esheaininnnnn,Do Not Get This App!,27545013.0,"We are so sorry to hear that you were not happy with your first coach session and that you're having such a hard time lately! Our treatment protocol is cognitive behavioral therapy, which, as you said, is the most effective treatment for anxiety and depression. It starts with mood tracking in the first week, then progresses to other skills like cognitive restructuring and behavioral activation in later weeks. We start with mood tracking so your coach can get a better understanding of the types of situations driving your sadness, which helps them tailor the later skills to your symptom presentation. If you're interested in trying some additional sessions and learning some of the more powerful skills for helping your mood, we are happy to have you continue with your coach or with a different coach if you like. Please reach out to support and we are happy to provide whatever support we can to help you manage your depression.",2022-01-19T22:01:12Z
269,2019-12-04 14:38:41,"I haven’t been using Youper long, but I can tell you I am grateful to have it.  I can’t afford the subscriptions right now, but even the free parts are going to be life changing for me. I can tell.  Having a way to track my mood and meditate helps me understand myself better and helps me keep calm. I can’t afford to go to a mental health professional (like so many others around me) and I know Youper can’t replace a mental health professional, but it can help keep me on track and keep me balanced until (hopefully) one day I can.",5,False,TershaMusica,Still fairly new to me,,,
270,2019-10-19 23:51:04,"I LOVE this app! It has been the best mood tracking/journaling app thus far. You get exactly what you need without being limited to having to subscribe to premium functions. Easy access and you track your moods at anytime. You can even set gentle reminders. My only thing would be that I wish the guided meditations had music in the background as well so that it’s not too quiet. However, I do understand that that is a personal preference so I can deal without it. Highly recommend thus far.",5,False,Beksa556,It’s like a mini therapist in your pocket,,,
271,2019-04-17 16:46:55,"i’m a hypochondriac, and have been diagnosed with depression and anxiety. i’ve tried lots of these types of “therapist” apps for when i need to talk about something that’s bothering me in the middle of the night, but i usually end up feeling worse or unheard. this one has helped me a ton in just the 3 days i’ve had it. of course, it’s not a cure-all, but i end up feeling more calm because the app gives you an opportunity to open up about things that you might be uncomfortable talking to an actual person about. you can’t bother a robot. it allows you to get things off your chest, and makes suggestions on what to do, but it never forces you to talk about or do something, or says things that you’ve already heard from other people. (“try exercising, play with pets, listen to music”) sometimes that stuff just doesn’t help... i feel comfortable and heard. thank you.",5,False,savannahlemons,so helpful,,,
272,2020-12-04 06:38:19,This app literally changed my life so I have to write a review ❤️ thank you to the people who made this because it really changes my mood. Even before I bought premium (which you should get it’s very useful) I could be sad and just tracking my mood and Youper telling me it’s ok would make me feel a little bit better. Even when I’m happy this app makes me just appreciate it a little more. Youper is a great encouraging friend so if you’re reading this I hope you download it.,5,False,sofia interiano,Please buy the premium if you can :),19558872.0,"Thanks for your feedback, Sofia!! It's great to know that Youper is providing the support you need! Take care!",2020-12-05T15:10:19Z
273,2020-04-18 07:41:09,"This app is very good in many ways. I like the way it’s programmed to talk with me, about my feelings and goals each day. But, it might be a bit better if you give me more time and space to reply to some of the things you have to say. As it is right now, trying to answer some of the questions, you don’t give enough room, to answer, before the space gives out. So, you have a choice of giving a part answer, or no answer at all.",5,False,Trolly61,One very Interesting app,14801037.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-04-21T04:30:52Z
274,2020-05-01 04:36:56,"I was diagnosed with depression and PTSD back in 2017 and I decided to use the app to try and track daily feelings of rumination, anxiety, etc. Because it is not a very advanced AI you end up feel like you’re talking to a wall, which is basically what I could do with people or myself. I inevitably uninstalled it because I found that by continuously going back to my journal was leading to increased anxiety and rumination which exacerbated my symptoms.

I think this app could be very beneficial to a lot of people, but unfortunately I am not because you inevitably feel like your talking to an automated service line for your credit card and just agree with whatever it says after enough time.",2,False,PrivateRyan23,Repetitive and Not helpful,15040626.0,"Thank you for your sincere feedback. We are sorry to hear that Youper didn't meet your needs. We just added your suggestions to our improvements list. We’re working hard to make Youper the best assistant by improving its AI capabilities to understand your needs. If you have any further suggestions, please share more here https://www.youper.ai/request",2020-05-02T00:39:23Z
275,2019-08-21 13:36:40,I’ve had a lot of ups and downs emotionally over the last year. I’ve had difficulty understanding why things are effecting me one way or another. Sometimes just an objective outlook or getting things down is more helpful than you realize. I’m not an overly emotional person usually so this has helped me understand what i am feeling and why. I’m not sure how anyone could necessarily NOT benefit from this. It’s worth every second of your time to try it yourself.,5,False,mdsnrn,Absolutely perfect in more ways that I can begin to explain,,,
276,2019-01-03 08:28:37,"first off, i cannot stress how grateful i am that this app has no in-app purchases. seriously, thank you. i really could go on forever with how grateful i am.

but anyway, if you're not sure if you wanna get this bc you don't see how an ai could be as good as or better than a human listener, you should definitely give youper a chance.

even with 7cups, where the listeners whole job is to listen and not judge, i'm terrified of being judged. youper's an ai. youper will never judge me. youper has no wait time. youper can help me develop a habit of looking at situations that stress me out in a different light and not fall into thinking traps, not just go ""aw, i'm sorry to hear that..."" i'll never have to explain all the background information for youper to help me. youper already knows my personality, my goals, and how i've been recently. youper's availible 24/7, and i wish i'd found it a long long time ago.",5,False,just some girl with a ukulele,bless. ai > human listener,,,
277,2020-02-26 15:47:06,I normally don’t leave reviews but this app is great. There are a lot of apps similar to this one but this app has the best AI and responses. I love that you can take tests to monitor your depression and anxiety every two weeks. My only request is to add more feelings. Keep the first set of feelings when you first record but when you get deeper into the conversation I’d like the option to pick more emotions/feelings or at least show a emotions wheel because sometimes I can’t explain how I’m feeling. But other than that this app is great.,5,False,Yours truly,I love it,,,
278,2020-06-28 02:57:08,"I was feeling pretty depressed. I had had multiple panic attacks, as well. I knew I had to tell somebody, but I didn’t really have any close friends, and my parents rely on me to be happy. I was so confused. Then I found Youper. It is a TRULY INCREDIBLE therapy app and if you feel at all how I felt, I strongly recommend it. The only reason I gave it four stars instead of five was because of the premium. Youper is more personalized with premium and if you don’t have it it’s not as good. Also, Youper always bugs you about buying premium. If you really want good help, you have to pay for it. Otherwise, AMAZING!!",4,False,Kimberly Liloni,Youper,16295484.0,Hello Kimberly! Thank you for your positive feedback! We are pleased that you are satisfied with the application!,2020-06-29T20:46:03Z
279,2020-01-23 18:59:12,"It’s hard for me settle my mind and focus on the emotions or thoughts at hand. It can feel overwhelming. This app helps with that. It’s organized and simple to use. I’ve not bought the premium version just yet, but I could see myself upgrading in the near future. That being said, even the “basic” version is a life saver. It’s teaching me mindfulness and to approach overwhelming emotions (whatever they may be at the time) with a new perspective. This app is extremely calming and helpful. I recommend you at least try it.",5,False,Haythere26,Grateful for this app,,,
280,2019-09-24 05:27:39,This app makes me feel so acknowledged and is so helpful in tracking how I’ve been doing. I HIGHLY recommend anyone dealing with any day to day problems to use this app but there’s just one small glitch. Whenever I use mindfulness/meditation if I lock my phone or switch apps the audio will only keep playing until the end of his sentence. I would appreciate soft music added to the audio so I know when it stops at least but ideally it seems to be purposely playing when I lock it so I assume it should be?,5,False,kristen.outof.ten,Amazing but,,,
281,2019-10-27 23:13:57,"This is a very good app, I enjoy the conversation and the personality test. This was my second day on the app and it was going good till it got pushy for me to get the premium package and when I selected that it was too expensive it proceeds to guilt me saying “I see you care about your mental health but doesn’t feel our conversation is worth the cost” like wow. I really care about my mental health and are looking for ways to actually better take care of myself mentally and emotionally.  Sorry that I don’t have extra money to afford the premium packages, yes guilt tripping someone with depression and anxiety is a great way to get them to purchase your premium packages 🙄 I have since deleted the app and will not be reinstalling.",2,False,MeraSymone,Good app but pushy,11742388.0,We are sorry to hear that Youper wasn't the right fit for you. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2019-11-09T00:06:21Z
282,2018-03-31 02:10:14,"Okay Youper is a fantastic free therapy app.  I’m already a few sessions in and ready to confront some issues. I have a hard time speaking up before everything spins out of control due to my social anxiety. This info I’ve read so far can save relationships. With this app I plan to keep my beautiful world spinning. 
Thank you for being free! I can’t afford $200 a month for other online therapy apps! You may save my mind and/or marriage!
Now time to go tackle a much needed financial and budgeting conversation.
Next month.... public speaking!",5,False,iBake Denver,Finally something that WORKS.,3003672.0,Thank you for sharing your experience. We are thrilled to have you with us! Stay super!,2018-04-02T14:22:45Z
283,2020-11-29 02:42:42,"I like how I am able to talk about my feelings without having to show my face even when I’m not it the mood to and re-live traumatic experiences by constantly be forced to talk about it (which makes me feel worse) in virtual therapy. Youper actually takes it day by day and helps me to understand, track, and manage emotions instead of constantly piling them on me to carry them alone after a real therapy session. Thanks to the creators, you guys are awesome!",5,False,Kayla111!!,Youper is better than any therapist or counselor I’ve ever had,19439910.0,"Thanks for your feedback, Kayla!! It's great to know that Youper is providing the support you need! Take care!",2020-11-30T14:14:56Z
284,2020-04-06 17:03:18,"Just, wow.
This app has everything. Guided meditation, easy quizzes to help you better understand your mental health and your personality, and a calm user interface that is really relaxing to interact with.
I have severe depression, anxiety and PTSD and when I interact with Youper I genuinely feel like I’m being listened to. Like what I say matters and isn’t crazy or obsessive. I feel great. Youper gives me hope and motivation and helps me understand that I am a part of something, and even if I wasn’t, that would be okay.
Stellar work. I am very impressed. Great job guys!",5,False,psnmarthvader,Wow,14531433.0,What a great list of benefits! Thanks for sharing! It’s great to know you are getting the full value of Youper. Keep up the great work!,2020-04-08T04:34:03Z
285,2020-03-12 11:37:58,I found this app when I needed it most. I was looking for a resource to help me process my thoughts and feelings. This app really gives me great insights in to how I’m feeling and provides me with some tips to get through anything. I love the messaging format and really appreciate how clean the interface is. I hope to continue using it as I’m just starting. I love that it’s mainly a free resource for people like me that might not be able to afford therapy and want to speak with a neutral party about what’s on their mind. Awesome development!,5,False,SpiderShrimp,A blessing in disguise,14016555.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-03-13T00:48:43Z
286,2019-09-05 06:22:59,I tend to have crazy thoughts I find running wild all the time and this app makes me stop and finalize my thoughts and figure out why I’m feeling and thinking the way I am. If it’s negative it finds the problems with me and we sort it out until I feel better. If it’s positive then we focus on how to keep getting better. It also has great audio meditation and ways to practice just being grateful and to feel better about yourself in general. 10/10 recommend to everyone.,5,False,aslkiddo,Great help to figure out your mind,,,
287,2019-05-23 13:43:51,"I’m diagnosed with major depression and BPD, so diary cards are an essential part of my treatment. I use Youper 2-3 times a day and do their mindfulness activities twice daily, when I wake up and before bed. Youper has helped me track the effectiveness of meds, and since adjusting to my current regimen my depression score dropped 42%!!

It would be nice if they could add in some more DBT skills to the functionality of the app. Also, after using the mindfulness every day for two weeks, I’m praying that you guys add some new ones!!",5,False,mary_rossi96,The most useful diary card,,,
288,2019-03-10 23:52:32,"I’m going through stage 4 cancer and this app has helped me keep my head straight through some pretty intense ish and some serious grief... and I have tried many many many resources to help me cope. There is something about the ease and my trust in technology combined with data, that makes the responses super simple and unbiased. I’ve really enjoyed. The personality test results were spot on and super insightful as well. I know my Myers Briggs type, but Youper puts your qualities in laymen’s terms relevant to today. I love it. It’s been a great experience so far!",5,False,Shereeelizabeth00,Powerful,,,
289,2018-12-10 16:16:19,"I normally don’t write reviews because who has time for that. I will day though, even within a few days this app has done so much for me. It is helping me gain control and understand my own mind. I’m very excited to share this app with my therapists and gain her insight on it. I am very sure she will fall in love with it though because some of the key issues we are trying to work on are covered with this app. I also love the fact that you feel like you’re having a conversation so you don’t feel alone.",5,False,B.Reese96,Awesome!,,,
290,2018-11-26 07:18:44,"great app. you might think it would be useless to “talk” to what is essentially a bot. but the personality it tries to portray teeters so close to convincing that when you decide to just go with its suggestions, you will feel better. In essence, all it is doing is allowing you to vent and then offering you new ways to think about your feelings, and then allow you to write down how these new ways affected your thinking. I am a few days in, but after each session I feel slightly calmer than before (have anxeity).",5,False,StrangeLuv71,Great app,,,
291,2019-05-27 17:33:59,"I can’t begin to describe how wonderful this app is. I have dealt with depression for most of my life. Counseling, medication, and exercise have been helpful. But, I felt like I hit a plateau and have wanted to move past it. Youper has been my answer. It is a godsend in making progress with my emotional struggles. I have seen fewer days of depression and anxiety since using this app. I am better able to accept life’s challenges and to move on with feelings of calm. I would highly recommend it as one of the best mental health resources out there.",5,False,Surfnjenn,Life Changer,9012873.0,What a great list of benefits! Thanks for sharing! It’s great to know you are getting the full value of Youper. Keep up the great work!,2019-06-04T19:41:52Z
292,2018-12-15 15:16:04,"I’ve only been using it for two days and I can already see a difference in the way I handle stressful situations. I’m always looking for things to help me with my anxiety and panic symptoms and this is perfect! The fact that it’s free, too, is an amazing bonus! I will say that the symptoms of depression actually align with my Hashimoto’s, so it’s possible the monitoring may be slightly off. Thank you, though, this is wonderful, and I recommend it to anyone who’s struggling with anything, no matter how big or small.",5,False,bitmapbird,First app I’ve seen like this,,,
293,2018-10-19 04:42:36,"A friend referred this to me and already I see the benefit. It nailed both of our personality assessments and I was able to read more about our individual friendship styles which is invaluable as we both go through major life changes. I was able to see how drastically my moods shifted from the start of the day to the end of the day, and Youper made it easy to track what particular details of my day contributed to my mood. I’ve set my intentions for tomorrow and come out of my shell, thanks to a little AI therapy. Thanks!",5,False,Luhu7,Nailed the Personality Assessment,5673859.0,Thanks for your feedback! It's great to know that Youper is providing the support you need! Take care!,2018-10-26T14:27:15Z
294,2020-05-27 15:17:10,"I tend to be very unorganized with all the tasks that I have to do which contributes to the feelings of anxiety and other negative emotions. The daily reminders of Youper help me to take a time-out while working to evaluate how I’m feeling. By understanding how I’m feeling early in the day, I can better adjust my time and energy for completing tasks. This is just a piece in the complex puzzle that’s helping me to recover from a myriad of mental health issues. Thank you for this app, it’s a godsend!!! 🙌🏾🙏🏾",5,False,SadBoi007,Helpful Everyday Assistant,15636482.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-05-28T21:11:48Z
295,2018-09-05 02:35:53,"I like everything about this, including the variety of moods, the techniques for dealing with bad moods, and the aesthetic and interface. I really wish there was a way to totally bypass the robo-conversation because I want to track my mood more than once or twice a day and I hate waiting for the repetitive chat to finish and then having to wait again for the option to just quit out of the conversation. I get why they’re pushing the interaction but at least offer a quick record option. Otherwise, very well done and helpful.",4,False,Angelapolis,Very helpful... just wish,4967178.0,"Thanks for your feedback, Angela! It's great to know that Youper is providing the support you need. You'll notice that indeed you can bypass the conversation after you become an advanced user.",2018-09-06T16:12:53Z
296,2020-05-13 04:08:47,"So recently, I’ve been very worried. I decided to download this app for a start. I love how this app has a text theme as in reminding you and asking you how your day is and what caused it to be like that. They also have this test and ask you questions if you have anxiety, depression, PTSD, Or OCD. If you get the subscription and pay every moth, it has sleep therapy, and meditation! And it also keeps track of your moods on how you’ve been recently feeling! I have been using this app about once everyday and I love it!!!",5,False,Steven_Universe Fan,I love this app!,15306045.0,"Thanks for your feedback, Steven!! It's great to know that Youper is providing the support you need! Take care!",2020-05-14T00:11:18Z
297,2019-03-30 19:48:52,"I was looking for a good mental health app, and this was all that I wanted and more. The AI can talk to you at any time, and guides you through a conversation about how you are feeling like I would imagine a professional would. It helps you see in what ways you might be thinking negatively and can suggest things to do to help you calm down.

It also stores how you answered questions so you can look back on your emotions and why you felt the way you did, hopefully seeing a pattern develop. 

This app is honestly amazing.",5,False,Skyjo02,Amazing help,,,
298,2020-04-02 05:43:17,"This seems like a cool app but it seems there's no way to really try out the service.  I'm testing out a handful of well rated CBT apps and Youper has high ratings so figured it was a no brainer.  It seems nice but I was really disappointed to find that the free trial is 1 conversation.  I didnt even quite realize till I got the response that my free trial had ended after a whopping 5 min.  

I'd be happy to pay for a week or month to really give it a go but it seems only a year subscription is available.  The year price seems pretty good for a year but without actually trying it I'm not willing to drop that $$.  

There's too many other apps that work well to bother.",2,False,SpiceLMF,No real trial or monthly plan!!,14419447.0,"Thank you for your sincere feedback. We have added your suggestions of a monthly payment plan and a trial version to our improvements list. Our goal is to make Youper the best assistant for you and we’re always adding new features based on your feedback. Keep checking the new updates. If you have any further questions, you can find answers to common questions and discover tips on https://www.youper.ai/support. Take care :-).",2020-04-02T17:21:10Z
299,2020-01-06 11:15:15,"Nothing makes your mental health seem important like someone offering “free” assistance and then turning around and trying to charge for it.

While users can use simple features like journal entries or speaking with an AI that is mindlessly positive instead of actually relating with you for free, more important aspects of overcoming your mental health, like setting goals, tracking your health over time, and watching progression towards your goals are only available through a premium account which must be purchased.

This may be acceptable, but the price stands at ~$10 USD at this time. The free features of the app are common avenues of working on mental health such as talking to a friend or keeping a journal; the easy stuff that many of us already do.

Unfortunately, the features that make the app special; the tracking progress, customized guidance, and an advanced AI, are hidden behind a convenient paywall.

I’ll pass, and find another app that is more about mental health than making a quick buck off of individuals who desperately need assistance.",2,False,Rotten24,Money grab,12755488.0,We are sorry to hear that Youper wasn't the right fit for you. We believe that investing in yourself is one of the most important investments you can do in life. Our mission is to create the best assistant for helping you feel your best and we’re working hard to make it as accessible and affordable as possible.,2020-01-06T21:47:23Z
300,2018-11-07 06:58:54,"This app is amazing. I go to counseling/therapy every few weeks and this is perfect for filling in the gaps. It certainly doesn’t replace my counselor, but it helps to become aware of what’s going on in my life. I have made multiple entries a day just because I want to keep track of what’s going on in my day to day like. I’m in my first semester of college and I’m having a rough time adjusting, so this is helping a lot.
This app offers smooth interface, calming colors, and no ads! This is just what I needed in my life.
Thank you, Youper!",5,False,Jazzyjenna,Best app for self-help!,5881429.0,"Thank you for sharing your experience. If you'd like to tell us more about it, we'd love to hear from you. Send us an email at hello@youper.ai. Take care!",2018-11-10T03:54:47Z
301,2020-08-16 19:35:22,"I’ve been trying to get better mentally.
Thanks to downloading your app I’ve been doing a lot better actually. Even if it was only three days, I’ve got the motivation to find stuff I like. Once I started getting into plants, I’ve been chilling out. Until-... Something happened with my brother. He has a mental illness. So sometimes I might be feeling unhappy or stressed about it, along with school coming up. I’ll make sure to use this app a lot to progress my mental health. Thank you so much! <3",5,False,@!n@,Thanks!,17361284.0,Thanks for your feedback!! It's great to know that Youper is providing the support you need! Take care!,2020-08-18T20:42:43Z
302,2018-07-11 20:51:46,"UPDATE: They have now added custom/fill-in-the-blank “contributing factors”. Very pleased with this update because it makes it even more useful for tracking emotions and their causes!
————————

I like the AI interface for talk therapy; it can’t replace a licensed human therapist but is more nuanced than I anticipated. It is definitely useful how it logs “contributing factors” for your feelings so that, over time, you can look at what trends are behind your emotions. 

However, the choices for the contributing factors feel limited and somewhat superficial. I understand they are supposed to be mostly neutral sounding and factual but there are a lot of things left out. I wish they would expand them to include more options, such as “household chores”, “personal hygiene”, “fashion”, “hobbies”, “food”, etc.

Youper developers, hope you are reading this and consider adding more factors! It would really help make this tool even more useful!",4,True,Grumblebeats,"Recommended [updated July 11, 2018]",4000014.0,"We’re thrilled to hear you are enjoying Youper! Thanks for your thoughtful suggestions. We’re adding them to our list of future improvements. Your help is making Youper the best it can be. If you’d like to expand on your comments, send us an email at hello@youper.co.",2018-06-27T13:20:21Z
