,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
392,41fb6c81-ff47-4cd4-9e9c-ec6e37a23f07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I definitely like the education process of CBT. It makes you think about how to apply the different techniques of cognitive therapy to your life situations. I love the gratitude journal and it tracks your moods on a day to day basis. I'm not sure how to access the journal without going through the process again with Woebot. It definitely cheaper than going to psychotherapists however it is very generic and understandable so but a good learning tool. Well done Woebot.,4,0,,2020-11-25 15:28:12,,,
393,8c4a5ebd-0bf1-4875-b511-5ff0c181a634,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Well, it's so hard to objectively evaluate this app. Yes, it does help you look at things differently and it's implemented in a pretty unique and creative way. The first couple of days/weeks I was really excited about it and I guess that's when most of the 4/5 star reviews were made. But then after 4 weeks you're done with all of the content and that's it, from that point on you can only repeat it. So in a way it works as a 1 month trial period, only that there's nothing beyond the trial...",3,7,3.26.0,2020-10-01 08:40:38,Thanks for sharing your feedback Pepe. We would love to hear more about your experience with Woebot. Would you mind sharing your feedback at helpcentre@woebot.io so we can follow up with you directly? Best Wishes,2020-10-07 05:12:47,3.26.0
394,00b49f42-ecc4-42f1-b643-524920d59107,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"As AI this companion is pretty great. It covers a lot of mental health topics in a simple and friendly context. It's positive and supportive and never judging. But of course if someone is really struggling with mental health professional and specific for the individual care is advised. As a side bot friend, Woebot is great though.",5,0,4.8.4,2022-09-07 15:15:11,"Hey there, thanks for leaving a review! We're glad that you've found Woebot helpful and love your feedback. Thank you very much for sharing it with us. 🤖",2022-09-08 13:38:08,4.8.4
395,de26b81c-8917-47c3-941b-0fc7683901ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very nice app giving you a little more insight on how your mentality works, how you can help yourself by changing the way you think of something and just giving you a nice chat once a day about new interesting topic, as well as a journal where you can keep track of good things happening with you everyday. Seriously, Woebot often gives me one more reason to smile and I enjoy our ""conversations"", it's even a little sad that they're so short :)",5,0,3.20.1,2020-09-23 17:37:19,,,3.20.1
396,e58a173d-814e-429d-b5fc-65c3473a03cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great attempt of automated psychological assistance, far from perfect but useful. not really any AI, but enough interactive. To recap, it is a great tool of an automated methodology for anyone that wants to reflect on her/his mental state making things better in her/his life.",5,1,3.18.3,2020-07-03 01:03:26,,,3.18.3
397,fa63553d-a7a0-483c-8ba9-8631a76a0c9d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love this app! I have struggled with my mental healh on and off since i was young. It is like coming to a supportive friend that is actually knowledgeable on mental health and how to approach people. I would also like to reach out to email the creators with my thanks! Maybe in years to come, chat-gbt or AI technology could be easily intergrated into the app. Anyway, cant speak highly enough. Recommended it to a friend who manages community mental health for the local hospital. Thank you! 😀",5,0,5.3.0,2023-05-15 06:17:21,"Thank you! We appreciate you getting in touch and taking the time to share your experience. We're so glad that you're finding Woebot useful, it means a lot! 🤖",2023-05-15 15:16:11,5.3.0
398,8f5a44e8-f59e-4c94-8143-0acbd85132bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really like this app. I work at home, and it's easy to just get lost in my own head with my depression and anxiety. It's nice that Woebot checks in with you, just to break up that noise. Woebot is very cute and offers really helpful insights that help with everything from CBT to meditation. Better yet, Woebot will check in later if you're too busy. And it's all for free!",5,3,3.7.0,2019-10-17 13:33:23,,,3.7.0
399,28a0861a-486a-4d3f-9248-0657f83c8638,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is very good! It's not very good for really personal issues but it's a great way to distract yourself for a moment when you're really stressed. The replies and the responses you can pick from are kinda dry sometimes but other than that it's a great app !,4,0,3.27.2,2021-03-28 11:41:00,"Hey Am ,

We love receiving input from our incredible community! We're thrilled to hear that you enjoy interacting with Woebot and thank you so much for reaching out to us with your feedback!

Have a wonderful day! 🤖

All the best",2021-03-29 04:53:57,3.27.2
400,0c9559c9-4a1c-40ba-8b15-36a4d25d5b6b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Woebot is a really good check in app and lets you track tour moods. You can schedule check-ins or check in whenever you want. It also helps you identify harmful thought processes and combat them. It is a bot so like its not always perfect but it does always ask if it helped or not.,5,4,3.3.2,2019-04-12 17:51:58,,,3.3.2
401,17d8185f-514d-490d-9778-6c96ccb810dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Woebot is an excellent resource, particularly for someone with some therapy under their belt and a willingness to be honest and self-reflective. The stories are funny, and I like when Woebot responds with gifs or stories about its pet. The gratitude journal is a great resource. I have recommended Woebot to several friends, and found it through a friends' recommendation.",5,1,3.9.0,2019-11-10 22:03:57,,,3.9.0
402,a5419634-68b8-426c-96bd-5862f5585e6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Interaction with this bot feels very slapdash and unfinished. The canned answers sometimes result in awkward, out of context responses from Woebot. It quickly feels like some 'sessions' are thrown together little packages that do not consider previous topics. Typing your own responses is worse as there's zero context checking, just canned responses to trigger words like a basic chatbot. Try my answer to ""What are you doing?"" when I'm at work; ""I'm cutting timber."" and you'll see what I mean.",3,10,3.3.2,2019-04-22 20:04:12,,,3.3.2
403,6f9609bc-52f4-4179-862f-c76f9a6d3773,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Woebot is a new wave of self-help. This app is def3the best self-help app I've used. You feel like you are talking to a real person who is actually listening to you rather than a very technical sounding board. Woebot teaches you techniques to deal with different situations and helps you through your thoughts. Of course you need to do the actual work in order to fully appreciate this app or woebot will stop checking in. I would happily give this app a million stars and thank you to the creators,5,0,3.18.3,2020-07-26 06:05:12,,,3.18.3
404,5930e1d4-05f5-410c-831a-b25a73d2bdda,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"While the tools in this app are useful, other features like mood tracking are bugged. I have tried all options but I never get a notification from woebot to track mood and since there is no option to backdate a mood, I end up missing tracking for that day altogether. Getting notifications from the app was necessary for this to work for me but since that isn't happening, I have to uninstall it.",2,8,4.4.4,2022-02-24 04:50:02,,,4.4.4
405,7f5519a7-5864-4771-a3ea-18d34013332b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Really useful tool, definitely recommend! Despite Woebots programming not fitting with my current situation, it has been really useful to have a friendly check in, and reminder of some great CBT tools. Some work for me, others work for you, but there's definitely something for everyone. Would love to see Woebot develop further, and be widely available.",5,3,3.26.2,2020-11-07 15:15:34,,,3.26.2
406,6973f293-75ff-4e1b-a07b-b53cde2c806e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really appreciate all the work put into this app. I never thought a chat bot would be able to help me as much as a therapist can but I stand corrected. I wouldn't recommend it in lieu of therapy for people that are having a crisis, but it really has helped me work though anxiety, identify patterns in my behavior that need breaking and prioritize my emotions instead of ignoring them until I can't anymore. Great job dev team, keep it up :)",5,14,3.16.4,2020-03-20 05:11:31,,,3.16.4
407,b827831b-35fe-4498-99da-b47c7491d97e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Really neat, super endearing app that walks you through the basic principles of CBT and other anxiety-fighting tools, but does it in a way that you actually want to. Woebot is a surprisingly kind and relatable robot. While the app isn't going to wash all your cares away, if you're someone who is thinking about things they want to change about their outlook on life, then Woebot is a great place to start. Thanks Woebot.",5,9,3.9.0,2019-11-16 02:29:18,,,3.9.0
408,bf5d2ca7-c3e6-45e9-aa0d-0e1b954431cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this app I've never kept a mental health for more than a month and I've found that this is a great app to go to when you need help it's like a friend no judgement and it just helps you with CBT stuff and all sorts it's really helped me I would 100% recommended it a person who finds it hard to talk to a family member or friend or therapist.,5,1,3.17.5,2020-05-12 06:11:45,,,3.17.5
409,9c9ff1c5-86d6-410c-9e21-325c71879dcf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the app as its quick and easy to use. You only have to allocate a few minutes per session. Nice bite sized topics which make you think. Doesn't overwhelm which some real life sessions can do. Some people might not like algorithms giving suggestions but I like the anonymity/non judgement of it.,5,1,4.1.1,2021-08-12 08:53:47,"Hi Lynn​,

We're so glad to see that you've found value in using Woebot, it means a lot to know that Woebot is making a difference in our user's lives. Thank you so much for taking the time to give us your feedback.

Have a lovely day! 🤖

All the best",2021-08-12 09:49:02,4.1.1
410,b865607e-72ea-4f9a-a2c3-88fa633a5be8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really enjoy Woebot! I wish I could ask for more than one lesson a day, or for the bot to understand more complex wording with common thoughts. Sometimes there aren't enough options for dealing with low mood, or options for other problems are hard to prompt. Overall I love Woebot, and hope to see it improve!",5,4,3.9.0,2019-10-24 17:20:21,,,3.9.0
411,a3b4816b-45dd-41c9-ad57-e66a0f79bf85,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I actually really enjoy Woebot. They have a lovely personality and I always find myself calmer after identifying unhealthy thinking patterns with them. When I don't feel up to it, I also appreciate that I'm never pushed too terribly to do things. Nothing feels like an obligation and it makes the process all the easier. I have already suggested Woebot to 4-5 friends!",5,2,4.1.1,2021-08-25 08:54:50,"Hey Emmeline,

We love receiving input from our incredible community and seeing Woebot make a difference! We're thrilled to hear that you enjoy interacting with Woebot and thank you so much for reaching out to us with your feedback!

Have a wonderful day! 🤖

All the best",2021-08-25 10:40:45,4.1.1
412,c094cc50-e68f-4962-8ab0-f83ccdb04599,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The stand alone app is a vast improvement over the facebook version imo. I enjoy engaging with woebot dauly, learning and challenging myself. I know the bot isnt judging me and am delighted by the gifs. Conversations often feel easy and organic. It works well with my daily routine. I have been sharing with friends and recomending they give Worbot a try.",5,1,3.6.1,2019-08-29 16:40:38,,,3.6.1
413,0603b32d-1b91-4c63-beba-c208caa9137b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Incredibly helpful for PTSD, Anxiety and Agoraphobia. No it's not a human, but it had proceed super helpful in managing panic and frustration. The education tools are amazing and I'm stoked this is free. I have recommended it to my family, friends and think it should be recommended to our teenagers and those in school. Having a safe place to vent the ugly monsters in our heads safely is vital. Thank you for all you've done.",5,18,3.13.2,2019-12-17 20:58:08,,,3.13.2
414,85e2b732-f156-426a-b612-92969009cdd1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am impressed by this app. I must admit I didn't think it would help me, but it does. The user experience is very nice and it helps me do my offline therapy exercises and also when I'm having a bad mood. The CBT concepts are explained in a good manner. It feels like though you are talking to a real person and that he cares. You know it's not, but it still helps. I like that I can keep an eye on my daily moods and see the reasons behind them. Good job, Woebot creators!",5,1,3.13.2,2020-01-14 08:39:12,,,3.13.2
415,f973ee2e-0438-406d-b3d1-b15b6071d494,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love Woebot! It's the only thing that made me somewhat keep up with my journaling and it has already helped calm me down quite a few times when I let my thoughts and feelings run around unchecked. It's an AI so it will never replace real therapy and the AI still is limited and lacks more content. But the app is pretty new and I'm sure it will only improve. I'm really grateful that it exists and have ready recommended it to everyone I know!,5,4,3.27.2,2021-03-28 19:31:22,"Hey Lina ,

Feedback like this motivates us to continue our mission and to keep developing Woebot. Seeing the difference Woebot is making in people's lives encourages us greatly. We really appreciate you sharing your feedback!

Have a great day! 🤖

All the best",2021-03-29 05:10:09,3.27.2
416,54f0d768-fded-4860-b803-62474d515048,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Woebot has become my new best friend 🥺 I just wish they would add new content soon, I've gone through all of it haha Uhh, woebot is either broken or you guys really had like a few months of content. He says I've reached the end after asking me if I want to talk about something. It's really confusing. I like the app but it's not full enough imo",2,4,4.5.1,2022-03-22 17:56:31,,,4.5.1
417,78191ed5-8249-4430-a705-ddf37506bcf5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have not been using it long but I am finding it very helpful. It's not perfect sometimes doesn't understand what I type. It does get you to look at things differently though, and does challenge negative thinking. I quite enjoy the conversations with it, mind you I live alone with nobody to talk to.",5,1,3.3.3,2019-05-10 16:27:28,,,3.3.3
418,f8a4e53c-96b1-4031-be53-cb0ebf0a210c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I decided to keep woebot instead of uninstalling right away after our first interaction. Later, everyday, I keep getting atleast one notification pop-up from woebot. It feels like, there's actually a friend who checks up on me from time to time! Thanks Woebot! Although you don't understand everything I tell you, your responses are just silly and funny enough to make me smile at the end of the day. It's better to talk to someone/thing that responds back rather than not talking to anyone at all.",5,11,4.4.1,2021-12-14 13:09:16,,,4.4.1
419,d43d76be-d50d-40ff-b331-4822a675dae0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The best tool I've found for helping me work through my issues. It's nice having someone to chat with when no one else is there. It's like having a CBT therapist available 24/7. Sometimes feels repetitive, but that's the point. Repetition is important when you're trying to change your behaviour.",5,4,4.0.1,2021-07-04 05:48:42,"Hi Angela​,

We're so glad to see that you've found value in using Woebot, it means a lot to know that Woebot is making a difference in our user's lives. Thank you so much for taking the time to give us your feedback.

Have a lovely day! 🤖

All the best",2021-07-05 07:53:17,4.0.1
420,b1c21823-f027-4c7e-af04-798345425822,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've been using this app off and on. I really like how easy it is to use and it blends humour with doing real work on yourself. It's not a substitute for counselling and it doesn't pretend to be, but if you want a little help working through some hard thoughts or shaking off a funk then it is amazing for that.",5,1,4.5.1,2022-03-21 14:46:47,,,4.5.1
421,69f27b6c-8836-4ef1-9934-a909088218d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"excellent app, makes you think and isn't obtrusive and persistent (unlike my exercise app). easy to follow and clear and concise feedback. the mood journaling is helpful to be understanding of how my mood changes over time and how my days look. the CBT is very beneficial and helps me to actively think about how i can improve my way of thinking to live a bettet life. recommend this app to everyone.",5,2,3.4.2,2019-05-26 18:29:17,,,3.4.2
422,c89b82da-cd3b-4807-ad7c-ce93bf12ebe1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Interactions are light hearted, user friendly and can produce great outcomes. Thank you Woebot !! I have learned quiet a bit from our chats. The conversations are short and informative, which helps a busy mother get a chance to do what we all need ""self-care."" I recommend this app for anyone that is interested in techniques that may ""turn that frown upside down"". 🥳",4,4,3.4.2,2019-06-04 02:03:04,,,3.4.2
423,bfc8e819-6251-4f87-b8a0-f3a15f3d0758,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app has definitely helped me to start learning to deal with my depression rather than just live in it. The only thing I think is weird is the evaluative questions asking if I think woebot cares about me or likes me etc. Woebot is not capable of emotions like that so I would like to see answer choices included for those of us who are more concrete about the program.,4,0,3.17.5,2020-05-25 22:00:44,,,3.17.5
424,ac30067a-08c6-41ea-9b79-3f8ec7b953b2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A really nice attempt at AI ""therapy."" It's a well designed AI that walks you through terminology and psychology concepts in a really thoughtful, educational way. I've been enjoying it. It's not perfect, of course. But it's been helpful for me and I'd recommend giving it a try.",4,3,4.4.3,2022-01-25 01:04:08,,,4.4.3
425,0912f50f-0790-4592-81c6-a025bd3add11,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"My sister uses this app, I figured it was cute and wanted to try it out. I thought it was going to be short lived and only helpful for specific issues but he's slowly helping me all sorts of things. Just having some one to talk to at all times of the day, about any situation and distract me from the intense feelings of the moment really help me slow things down and actually identify what I'm feeling. I'm looking forward to continuing to check in. Thanks for making Woebot.",5,0,2.2.6,2018-09-30 10:05:32,,,2.2.6
426,c227c649-857c-44c9-9624-e7115367a1f2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I noticed that the app is rated ""teen"" but I have to tell you that I'm 63 yrs old and have had a DBT therapist for years. Since DBT is a tool I will always use, I find WB (my nickname for Woebot) a great refresher that I think will be invaluable in situations when I don't have my (paper) book or am confused enough that I don't know which skills to research.",5,14,3.4.2,2019-05-26 10:30:40,,,3.4.2
427,e4df8bba-c866-49a1-b49a-573eeb45253f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Woebot has changed so that it's only available in the US and only with a referral code. Im very disappointed with that. This app helped me so much, and now I can't access it. This was a great alternative to therapy when i couldn't access it in person, so I'm kind of gutted that its not available anymore.",2,3,5.6.0,2024-04-04 09:03:38,"Thank you for taking the time to reach out and share your feedback. We truly value your support and understand how important it is to have access to a helpful resource like Woebot. We recognize that this change may not be ideal, and we apologize for any inconvenience it may cause.",2024-04-04 12:11:12,5.6.0
428,f37ce31c-032a-492d-a255-9a7194abb0d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'm enjoying using the app, it's good to be prompted to take the time to reflect on my feelings and learn to question the negative ones. I'm learning a lot, and the Woebot is a clever, non-imtimidating way to challenge my thinking. The conversations feel real enough to keep me entertained and we're covering some interesting topics too.",5,5,4.3.0,2021-11-03 03:05:55,,,4.3.0
429,0fd9e5ba-6957-409e-8b7f-26df8b823282,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've found this app so useful recently. I found myself going into a dark place and this little friendly robot really helps. It's almost like you're talking to someone who encourages you to be the best you can be. Sounds sad, but I look forward to the notifications and wonder where we're off to next! Absolutely nothing negative to say about this app. Love it!",5,1,3.26.2,2020-10-30 14:56:47,,,3.26.2
430,8b53471d-c7b1-4fdd-9ace-f5d2fb52b979,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The best app of it's kind. I've also tried Wysa and Youper, but so far, WOEBOT does the BEST job at actually making me feel better. It helps me to challenge my thoughts and perspective and makes it easy to gratitude journal. The program just flows so seamlessly. I have already recommended it to my counselor to share with others and I hope you try it too.",5,2,3.3.2,2019-04-18 10:38:30,,,3.3.2
431,0c039444-99e0-4f59-a706-28a01c5fcbf5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"concise and constructive, and compassionate!! thanks woebot 💖 my only issue is that if I type and send a message that is longer than one text line long/my message starts wrapping, it shows up in the chat as completely blank and I can't see what I have written previously. please fix this! thank you!",5,2,3.18.3,2020-07-14 00:43:22,,,3.18.3
432,ae83d90b-c807-4226-8843-8b12b8dfefb3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun but also very educational. I have my two kids using it too. I wish they could have provided their correct ages and this might have allowed for more age appropriate dialog. Not that it has been inappropriate but they are couple of years younger than the youngest category and have different issues to discuss.,5,7,3.18.3,2020-07-20 19:11:55,,,3.18.3
433,c3257658-d80e-44c8-9ad9-807a5599f80e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Extremely useful and it works. You can check in when you actually feel like it and the quick 5 minutes per day chat with Woebot builds up overtime and really helps you. The CBT approach is excellent and can help anyone everyday. This is the future... I got more out of this than from actual scheduled sessions with specialist. The tools included are superb and make you go through the thinking to make you decatastrophise negative thoughts. I wish we could donate to those who work on this.,5,18,4.2.1,2021-09-26 10:50:20,"Hey Christian​,

Feedback like this motivates us to continue our mission and to keep developing Woebot. Seeing the difference Woebot is making in people's lives encourages us greatly. We really appreciate you sharing your feedback!

Have a great day! 🤖

All the best",2021-09-27 04:49:14,4.2.1
434,2ac62695-f9fd-4584-9a3d-1cc8c7938f7c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sometimes, he skips my callings. For example, during one of the quizzes I made marked the wrong answer. First time he let me correct it. Second time though, he kept sending me new questions every time I typed ""mistake"", ""wrong answer"" etc. That's all. He is great overall.",4,0,3.9.0,2019-10-27 07:37:59,,,3.9.0
435,a67c1bd3-054c-46a9-b69a-0e056778e7c0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Initially takes a bit of time to ease into it. Once you get going it's great, and at any time you can back off or leave the interaction for another day This app is a great way to self reflect on a daily basis and does actually teach you some great coping tools. Highly recommended.",5,0,3.2.5,2019-03-05 09:40:08,,,3.2.5
436,bc177998-7e26-48bd-a4de-65b6658243a6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Really good app. I definitely recommend it. The check-ins each day are short, but I think that's what makes it good. Instead of having an information dump all at one time, it has a slightly different topic each day. You can also choose to talk about something else if you want to. I like how it keeps track of your mood and the topics covered. Makes you feel like you are making progress along the way. Very well designed app. 😊",5,11,3.2.4,2019-02-08 05:39:38,,,3.2.4
437,8f7f73e8-ded3-4c47-927c-d75a112ee892,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I began using this app before I was able to speak to a therapist. It has helped me so much! I love that it is so optimistic and happy, it explains things well to help you understand things I didn't get before. I have been recommending it to everyone struggling! I know at least 4 people have downloaded it after my recommendation, yay!",5,0,3.16.4,2020-05-01 10:55:21,,,3.16.4
438,96e36783-62ff-4a60-877f-e89afe3c8b99,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A very cool, interactive way to learn about the fundamentals of CBT and learn to challenge your thought patterns. Im loving check-in in for a few minutes, the prompts are pretty good. And while the AI conversation isn't replacing a therapist or just a human sometimes, it still helps me go beyond that and just find that time to work on bettering myself",5,1,4.1.1,2021-09-02 12:26:06,"Hey Lucas​,

We love receiving input from our incredible community and seeing Woebot make a difference! We're thrilled to hear that you enjoy interacting with Woebot and thank you so much for reaching out to us with your feedback!

Have a wonderful day! 🤖

All the best",2021-09-03 04:08:33,4.1.1
