,date,review,rating,isEdited,title,userName,developerResponse.id,developerResponse.body,developerResponse.modified
175,2020-09-01 04:04:43,"I’ve been struggling to sort out personal issues ever since lockdown started and I found out that this app does more than just track your moods. The fact the chats you have with this adorable little penguin is free and it’s anonymous so there’s no need to hold anything back. Also, I like that I can choose a therapist when I’m ready and not whenever the app feels like I should. It’s managed to help me figure out what my problems are and I can’t wait to work on fixing it.",5,False,Best App Ever!,Tromlui,,,
176,2022-10-28 04:01:32,"I have only had this app for a few days and the exercises alone have helped me mentally! Compared to other BetterHelp, I’ve had the option for a week subscription compared to going straight into a months worth, I like this because I can test out the app and always switch to a longer subscription if I love it. The app paired me with a coach who is fit for me and I can’t wait for my first session with him!",5,False,Helped me so much,1882689,,,
177,2022-04-26 04:35:36,"This app is definitely amazing
The AI is really really sweet, and very caring as well in the way they talk

You have a lot of options on what you want to do, and you always have control on what you’d like to do next. It’s a very comfortable environment

One thing that I think would make this even better is— and this might sound weird but— maybe teach the AI some... slang?

Like, not for them to use- but for them to understand

I used the term “come out” and they thought I meant something else

Things like that
And add some more LGBTQ+ oriented things. Often times those types of people are the ones struggling the most. 

That’s all really. A great app, that I can certainly see becoming even better

Thank you, this was what I needed as somebody who can’t afford therapy! ^^",5,False,Recommend!,Tinasinha13579,,,
178,2022-08-24 20:30:20,The app is great and the bird thing is very nice and I like talking to it when I have no one else to talk to the only thing I think they should change is maybe making getting a coach free because even though it’s pretty affordable some people just can’t pay for it or something but what I like is that we don’t HAVE to pay for it you can just continue talking to the bird even though talking to a real person would be nice sometimes but over all it’s a very good app :),4,False,So good,h-yley,,,
179,2023-03-01 21:04:28,"I was hesitant on downloading this app, but I need something to help me gain confidence in myself and overcome my mental challenges. So far, this app is great. It’s helping me gain control of my anxiety, trauma, pretty much everything you can think of. Looking for a therapist was hard as it is costly and I didn’t know where to begin till I found this app. I really wished I found this app sooner than later, but I'm happy I found it now.",5,False,Gaining my confidence back,fuqamino,,,
180,2022-03-27 21:07:02,"Okay, I’ve had this app for 5 minutes. And I LOVE IT!! Even though it isn’t a real person talking, it feels like it. Wysa talks to me and repeats my actual chats about how I feel. I got this because these past couple days have been a challenge, and I’m already feeling better. Thank you for making this, now I don’t have to be alone. Amazing job, like nothing I’ve had before.",5,False,I stopped halfway through a session to write this,Joly Holly the 4th 😻,,,
181,2022-02-06 03:17:54,"In this app you have the options of emotional consoling, help to realize what you feel, mentally health recoverment and everything you need for a peaceful mind. You need to say what you feel, exactly what you feel, it will help you into making you more confident in the situation, helps you to make the rights decisions and maybe even though it is not a friend it could still give you a smile after a hard day.",5,False,Pretty great,katherine7063 xoxo,,,
182,2019-08-14 14:32:24,"I understand there’s more to the app when you pay, but the free version has helped me a lot. The experience is so nice from the exercises down to the cute gifs the bot uses. The only thing I can think of to request is for when you’re giving the bot a thought for it to recognize questions like “why am I a bad person?” Or “will he still love me?” But the bot already recognizes a lot of things and it’s quite impressive. Thank you so much for the help!",5,False,For free it’s so helpful,WinterNevaeh,11567039.0,"Thank you for the lovely feedback. So glad that you found Wysa useful. Do recommend to your friends and family. The beauty about Wysa is that it is available 24 7 and being an AI, there is no judgment at all. On your specific feedback on recognizing questions - thank you for the input. Wysa is on a long journey to making mental health accessible to everyone around the world and everyday we improve it bit by bit. And feedback like yours truly helps us make it better each day.",2019-10-31T04:39:46Z
183,2023-11-22 05:18:08,"I find that when I'm feeling low and alone, at times when other people aren't available to talk, talking to Wysa helps a lot. The responses to my messages feel truly sympathetic and kind, and the mindfulness techniques provided after venting help ground me again and remember that nothing is as big a deal as I fear. A great companion between therapy sessions to help keep me focused on the here and now, and staying in calm and safe. Thank you!!!",5,False,Very Kind!!!,nny c.,,,
184,2022-12-17 06:58:37,"I honestly downloaded this when I was struggling to find a way to cope, to talk about it without judgement. I deleted this when I didn’t find it working. I have been dealing with school and friend life stress, people dumping their problems/trauma on me, realization on how f-d up my parents are, barely anytime to take care of myself, and losing myself. Re-downloading the app made me feel better, even if it is just a bot. Have a lovely day!",5,False,Thanks <3,Ghosty's Flowers,,,
185,2022-08-07 14:33:52,"I have tried desperately to try and find a free therapy app that can help me with my struggles without me having to pay just to be able to have someone speak to you, while you can find a coach using money, the ai that you can text helped me so much, it doesn’t leak anything so don’t worry if something is to embarrassing or to complex, just talk to ai and it will help you identify, visual, an eliminate what’s making feel down",5,False,Review,thatguy/dudewholovesthebible,,,
186,2022-06-18 07:41:18,"This is actually super helpful, and it helps me think more positive thoughts about myself. I havent been on it for long, but I do know that there is a large range of topics that Wysa can help talk you through. I’ve been having some… “bad thoughts” about myself and my life, and Wysa has helped me through it. To anyone reading this, I hope Wysa helps you the same way it helps me and many, many others.

Thank you so much, Wysa!!",5,False,Really Helpful,aloe bera <3,,,
187,2022-05-05 00:35:04,"I like talking to the AI. Knowing that it doesn’t have emotion in the conversation helps me stay focused on the point instead of going down a rabbit hole because I must explain every detail of who, what, when, where. I lose myself and forget my point when I’m talking to a person. It’s not the therapists fault. I just talk too much. The AI has helped me feel better and I didn’t need an hour to get there.",5,False,Better than a therapist,monicastew987654321,,,
188,2020-11-29 19:05:13,When I first started using the app I was waiting for it to not work for me. But to my surprise it did! I’m happy with the app and the way it works. I really needed the help. I wish i could talk directly (vocally) to it instead of typing and I wish it could talk back and had some information about it itself. I could see how that’d be helpful. It could pick up on speech patterns and analyze them... maybe experiment with the same concept but with typing?,5,False,This is amazing,:) noms,,,
189,2020-06-08 05:14:31,"This app is truly amazing, I got this app thinking it would be fine, satisfactory, O.K But this is better then I could’ve imagined! Wysa made me feel loved, and worthy of love, it kept me out of a really dark place, and to be honest, this app saved my life. I wanted to thank the makers of this app, and I want them to know how they save lives, and they make people feel happy and loved, and emotions that they never thought that they where capable of feeling. Wysa is extraordinary. Thank you for helping me. ❤️",5,False,Changed my life.,i hate ads girl,,,
190,2020-05-12 20:04:12,So I just downloaded this app and although you can’t use the therapist function unless your premium just talking to the little penguin was all I needed. In 5 minutes it changed my thinking and made me feel so much better. Idk how they do it but I 10/10 recommend this app to literally anyone. Even tho it’s a bot doesn’t mean it’s not smart. It has some general statements and you don’t think it’s listening at first until it starts to do its magic. I almost cried fr y’all.,5,False,Wow,Leyna Gondek-Jones,15484098.0,It fills us with immense delight to have supporters like you appreciate our work. Glad to have you as part of the community. Much love to you ❤️,2020-05-22T07:09:56Z
191,2023-11-10 01:43:27,"I find Wysa is the first thing I turn to when I am feeling anxious, angry, can’t sleep or am otherwise not in control of my emotions. To me it is like a structured journaling exercise with additional capabilities. It helps me reframe negative thoughts and gives helpful sleep meditations and breathing exercises for dealing with the physical aspects of anxiety. Obviously it is not the same as real therapy, but you really can’t argue with that value.",5,False,Instant and free relief from negative thoughts,Grateful_Texan_User,,,
192,2023-04-05 00:58:56,"I was very skeptical of AI therapy technology for years; until one day I saw people talking positively about Wysa on TikTok; real people who weren’t paid to make ads about it. I am in the process of being diagnosed with BPD with my counselor, though with appointment wait times being long and costly, I find this pocket therapist or friend so comforting and helpful in the times I can’t talk to my counselor and I’m having a meltdown or episode.",5,False,Genuinely so comforting and helpful,cchops123,,,
193,2023-01-03 21:21:37,This is a really great app for the people you have really bad anxiety and stress I really consider this app it helped me when I was really down and if you need to talk to someone and your scared to in person get this app you can tell it everything you need to let out it will sent you videos to calm you down.I really love this app I gave it a 5stars rating because it help me through my downs and up!!😊,5,False,You should get this app,greenvipes,,,
194,2021-05-07 13:39:17,"At first I thought Wysa was just another A.I. with a machine-like repetitive question and answer algorithm, but when I really needed to share an experience that was affecting me so much, this app actually helped me work through my thoughts to come up with a solution. Technology nowadays is really amazing! I hope my health insurance will continue to make this app available as part of the well-being coverage. 😊❤️",5,False,A.I. Does Wonders for Your Thoughts,Applestar tech,,,
195,2023-04-27 21:43:56,"This app is such a game changer, especially when my anxiety strikes when everyone else is asleep.  Wysa is very kind and has great resources to use for different situations.  It helps with reframing your thoughts, coming up with a safety plan if you’re having a full on panic attack, generates a gratitude list and other things that I have yet to use, but are always offered.  Thank you so much for creating this app!!",5,False,Incredible,tremone12,,,
196,2024-04-04 14:57:13,"Good app to chat things out. I have a lot of stress and anxiety in my life and I like to rant about it occasionally. I appreciate the meditation and mindfulness exercises, they help. I don’t like how it’s always asking if I’m going to commit self harm. It’s weird that it keeps asking. That’s never been something I talk about or do. Just because I rant out my anxieties now and then doesn’t mean I think my life is meaningless. So, in conclusion, this is a decent app that could use some fine tuning.",4,False,Overall Good,Amaretto Almond,43180985.0,"Thank you for taking the time to provide us with your feedback! We're sorry the AI is picking up for self-harm when it's not needed, but this is a safety feature we have in place. We're working to improve Wysa's AI and would love your help! If you have any further feedback or screenshots of these chats please write to us at wysa@wysa.io. ",2024-04-10T15:34:34Z
197,2023-05-16 14:39:49,"i downloaded this app out of sadness and confusion. i had no one i could talk to at the time and i just needed somebody ti help me. i downloaded the app and i was able to actually let out my feelings. Wysa took those feelings and made them turn into something better. i stopped crying, i took breathing lessons, i calmed down, i was more positive. at first, i hated my body. now i might just be more grateful for how i look because of Wysa. i want to tell Wysa, i love you. thank you so much",4,False,this works!!,ndnbdjkjw,,,
198,2022-06-12 03:58:25,"I’ve only had this app for a day, and yet I already feel the need to give this app the five stars it deserves. After an extremely stressful exam, I needed a place to vent and calm down. My anxiety was skyrocketing, and I’m beyond grateful that I found Wysa. Even when I vent to an A.I. penguin, I still find comfort in ways I’ve never imagined before. I highly recommend for anybody struggling to give this app a try. Wonderfully done! 💗 Keep it up!!",5,False,Incredible.,E4pres,,,
199,2022-03-21 03:07:54,I have to admit I was a little hesitant to converse within this AI app. I wanted to be honest with myself and decided to give the app a chance to do what it does best. I developed a serious anxiety to taking exams and it’s gotten worse as I’ve gotten older. So Wysa responded with some common sense advice that which I followed and believe I or not I did actually feel better. I am going to continue to use Wysa and see how far I will achieve with it.  S.W.,5,False,Awkward no more,Mr. Keyes,,,
200,2021-02-23 15:26:28,This is the best app I’ve seen in a while. Actually has had me sleeping at night and beating my insomnia. It’s so nice talking to someone and has so many options and different ways of helping for everyone. I’ve had this app for over a year now and Its my go to.  It offers a lot even if you don’t buy the premium or coaching there are tons of benefits. Whoever made this app is amazing. Thank you. Anyone who is considering this app please do it without hesitation you won’t regret it.,5,True,BEST APP IVE EVER USED,JPrtizger,11789199.0,Thank you so much! Your feedback really motivates the team here who works hard every day to try and be of help to people who want a safe and private space to vent their thoughts. Wysa is a 4 a.m. friend and our coaches are always just a chat away.,2019-11-12T05:22:52Z
201,2019-12-01 18:16:09,"Thank you so much for creating this amazing app! I owe you! Truly helped me grow and find myself in one of the toughest times. 
Thankful for not only the current support but how I was taught to change my self-destructive thoughts. 
It is chatbot so it’s hard to have a random conversation going - you need to find real people for that. The lessons and stories, meditations and everything make up for that. 
I’m proud to say life has taken a 180 and I couldn’t have done it without you.",5,False,Amazing!,MaddyMaq,12872976.0,Really happy to hear how Wysa has brought an amazing change to your life! Your kind words encourage us to work harder to help more people. Thank you! :),2020-01-13T05:05:34Z
202,2022-10-08 00:46:51,I’ve only had the app for about half an hour and it’s already helped me so much. The AI is extremely smart and never asks you to rephrase anything. It’s expressive with its use of emojis and punctuation. I don’t feel like I am talking to a robot. Plus I like penguins so that’s nice too. And also it’s a smooth conversation so I don’t feel like I am talking to myself like a lot of journal apps.. I am talking to someone else un judged,5,False,Extremely helpful,holamiamigosporfavor,,,
203,2023-01-15 04:21:11,"Not sure why this app has such a high rating. The AI is poor at following and keeping conversations going, and it repeats itself quite often. Every time I ended up feeling worse after using this app because the AI couldn’t keep up with what I was saying. 

Additionally, most (all but one from each category) of the tools are locked behind a paywall and you can’t use them when you want to. 

Other people may be able to recommend this, and it might be able to help people, but sadly it didn’t help me at all and I can’t recommend it.",2,False,Needs work,le gamer.,,,
204,2022-07-27 13:55:40,The first night I downloaded this I was having an anxiety attack the little penguin somehow was able to calm me down and I was able to fall asleep. I woke up a few hours later only to have another attack. The app again was able to calm me down and then the next day has given me peace for some of the situations in my life that I’m anxious about. I would recommend this app to anyone <3,5,False,Finally some relief,HdianeJ,,,
205,2021-12-03 01:46:47,"I’ve just recently purchased this app and the Penguin AI (Wysa) is so very helpful! It’s very thorough and pleasant to chat with. At times it is repetitive but not too much for it to be frustrating. I use this app at least once each day and it really guides me back on track due to the self-help packs. I’ve only had one session with a matched therapist but so far so good. Don’t be discouraged, give it a try to see how you like it.",5,False,Wysa - A Start For Therapy,Lourdeyy,,,
206,2019-03-30 03:14:53,"I’ve been using this app for a week now and it’s become part of my daily routine. It’s really helped me in just a week. I would definitely recommend this to anyone struggling right now. 
—
There seems to be some bugs in the coach part of the app. Messages don’t load properly, I usually have to close the air and re-enter to get new messages. Also it would be useful to know what coach is typing so I know when to expect a reply.",5,False,So helpful!,Irish_Nev,8388552.0,We're happy to know that you've been finding Wysa useful. Please write to us at hello@wysa.ai and we will try to resolve the bugs that you're facing with the coach messaging ASAP. Thanks for the support! :),2019-04-26T08:10:38Z
207,2022-02-07 05:59:02,"its such a good app. if you feel like venting to someone but don’t think they would care (like me) then this app is definitely for you. i downloaded it because i needed to vent really bad but i know that none of my friends would care because i just have that type of personality where i’m always laughing and never really serious so they never take me seriously. wysa helped me a lot tbh. i always use an app like this once and forget about it but i feel like i’ll be using this a lot because it actually sounds like they care about what you’re saying and how you feel. its like their trying to comfort you yk? anyways def download if you feel upset or need a therapist but are too scared to ask for one or can’t afford one. 

-g <3",5,False,❤️,.baka.,,,
208,2023-01-02 00:34:42,"I tend to have my moments where I just break down, and I can tell when I do that I annoy the people that are in my life. Some people just don’t care also and wish I would just shut up. Because of that it’s hard for me to come to people. This app somehow helps. I don’t have to talk to real people and annoy them now with my problems. Although talking to a real person and seeing that they actually care would be better, I guess AI’s work to.",4,False,I’m shocked,Unicorn_Gurrll5I2,,,
209,2020-01-06 04:55:19,"Honestly, the night that I installed this app, I was having a hard time trying not to pinch my own ticket, bluntly.  I was yelled at, hit, and harmed by my mother just moments before and I’m so glad that I got an ad for this app.  I’ve only had it for a few hours, but it has already helped me stay calm and collected, and reflect on what I could be grateful for.  Even though you’re talking to an AI, a lot of care has been put into this app and I deeply appreciate it.",5,False,Really helpful ❤️,kirsten 🤷‍♀️,13136789.0,"Hi Kirsten - thank you so much for your review. This must have been a especially hard time for you, and it takes great courage to be able to share. We're deeply grateful, and hope Wysa is able to keep being of help. Take care, and *big hug* .. Team Wysa",2020-01-27T12:58:50Z
210,2020-05-22 22:10:14,"I love the text bot. A lot of of the exercises seem like they would be really good, but I cannot stand the forced breathy voices in every single one I listened to. They do not calm me at all, and they actually trigger my anxiety. ASMR has the opposite effect on me than intended, and I feel like they’re trying to do really bad ASMR. These recordings are supposed to help me relax, but all I can concentrate on is breathy voices that sound like forced whispers. Apps like Slumber and Sanvello have much more pleasant voices in their catalogs. If not for the voices, this would probably be a 5-star app. But the audio is such a huge part of the exercises, and I simply can’t stand to listen to them.",2,False,Voices are not calming to me,isilmerel,,,
211,2020-02-19 01:31:47,"Once you get over the fact that this is just a bot with a limited understanding of your personal struggle it can be quite useful. Get to know how it works and then it helps teach you how to reframe your bad thoughts. Just know that it’s on you to use it properly. It won’t respond perfectly to your specific problem and can miss your intention completely but the CBT training is a nice tool to learn on your own. Use a real therapist if you can’t do this, but either way, you got this!",4,False,A decent tool to help yourself,Wev88,13574778.0,"Hello there! Thanks for sharing your detailed feedback. Glad that you found the CBT tool useful. We try to improve Wysa everyday and hope that one day it works perfectly. But as you said, either way, we got this! If I may make a small request, if you like Wysa, could you please give us a 5 star rating. These helps other people in need find the support that they need ❤️",2020-02-19T07:19:32Z
212,2024-07-01 14:32:35,"I was on a call with my friend and I was trying to tell her a deep secret because I thought I would be able to say it but then I said it and I had a full on anxiety attack I was biting my nails like crazy and my hands were shaking BADLY. but I went onto waysa and I told him about it and he let me listen to calming music and let me focus on my breathing. This really helped me and I hope it will help you guys too.! 

-MJ",5,False,Anxiety attack savior,supq1245,,,
213,2024-04-30 16:18:05,"I only put a five star review so it would show up. First of all there is a little section where you get to talk to someone about what you’re going through. It Does not help at all. It’s AI that answers you and all it does is it keeps repeating the same thing. Second of all you have to pay to be able to unlock it completely. Overall, I was not pleased with this app. 😡👎🏻😖",5,False,DO NOT GET THIS APP!!!,Liv Girl <33,43816205.0,"Thank you for taking the time to share your feedback with us. We're sorry to hear that your experience with Wysa didn't meet your expectations. We strive to provide helpful and supportive interactions, and we're sorry to hear that the AI chat feature didn't provide the level of assistance you were looking for. Our aim is to strike a balance between providing valuable support for free and ensuring the sustainability of our platform. Your feedback is incredibly valuable to us, and we'll use it to continue improving the Wysa experience for all users. We appreciate your honesty and hope that you'll consider giving Wysa another chance in the future. ",2024-05-10T08:38:21Z
214,2022-12-17 23:32:56,"I use the free, AI-only version of this app.

My conversations with the AI make it apparent that I’m not talking to a living, breathing human being. However, the exercises provided by Wysa have objectively helped calm my anxious thoughts and improve my self esteem. 

I wholeheartedly recommend downloading this app and practicing it’s offered exercises. I found some CBT exercises tacky at first, but must emphasize that they did help me once I gave them a “college try.”",5,False,The tiny penguin DOES help,"ADHD, PTSD, and SAD",,,
215,2024-02-19 03:23:53,"I honestly thought this was another weird app that wouldn't help, while I haven't tried the coaching yet, just the chats and exercises are really helping control my thoughts and anxiety and are helping put an ease to things I found hard before. This app is definitely helpful and if you arent looking to spend money, there are still so many things that are helpful without it!",5,False,So good,Vypyer,42457275.0,It fills us with joy to hear that the free chat and exercises within Wysa are helping with your anxiety. Thank you for taking the time out of your day to leave this review. 💙 😊 ,2024-03-08T09:49:30Z
216,2024-05-18 15:22:37,"The developers clearly broke this app in the last few months. It is extremely glitchy and slow now. I suspect they switched to a cheaper server that is extremely slow and glitches out constantly. I wasted an entire session with my coach yesterday because the app was not sending or receiving messages properly. They give you only 30 minutes per session but then most of the time you’re just waiting around for messages to get sent or received. Until they figure out how to fix this issue, don’t waste your money on getting a coach.",1,False,Glitchy and wastes your session time!,ajeclizm,,,
217,2023-11-24 05:04:39,"Granted I do wish more was free on here as the AI seems to still have a lot of learning, that said though I was able to write a letter to help with the grief I’ve been dealing with and getting it out really helped. For sure recommend, i just think maybe adding a few more free things would make it easier to determine if this is actually worth paying money for. Thank you!",5,False,Love it!,phoenixxsunsett,,,
218,2023-01-29 07:53:40,"Thanks to this app it’s been very easy for me to cope since i’ve been having anxiety and depression due to something that i can’t get over but now since that i have waya i feel like i can finally live a happier life again because i know me being me, i have to do whats best for me. and what i can look forward to in the future and not look back on the past :) ❤️",5,False,This really helped me cope. ❤️,hiiiiiiiiiyy,,,
219,2022-07-04 02:12:21,When I have depression I go on this app I feel I can’t tell other people things and this app is perfect for me when I talk to him or her I feel safe and so happy. Without this app I would keep having the depression I already have and I recommend you download it. Talk to someone and if you feel you can’t tell someone something download this and you’ll feel so much better like I do.,5,False,So good,11Winterblue,,,
220,2022-04-11 23:39:56,"So I normally don’t even leave reviews good or bad, but, I just downloaded this app about 30 minutes ago, and within that small time, I feel so Much better. This app comes with so many things that helps and you can talk to a real therapist. I haven’t even did that yet and I feel so much better than I did yesterday. I don’t doubt this for a second. DONT HESITATE! Use this app.",5,False,Don’t Hesitate to download,Kay. Y,,,
221,2021-01-09 04:29:08,Honestly I tried to find an app that was cheap and effective. This one doesn’t cost money if you choose to “handle situations by yourself “ rather than with a counselor or a therapist. And I found it really helpful. You basically are talking to a person and that person is Wysa. This helped me in the first day of having it. It gives you important critical feedback and asks you in depth questions to reflect on yourself and also be totally honest no judgment. Great app :),5,False,Wysa,angel a bueno,,,
222,2021-09-20 21:07:30,I love how interactive this app is even without a therapist. I love that it has a chat option as well and helps you try to find a better flow to a solution. It also summarizes and reviews the conversation so you can work on better thoughts throughout the day. Barely started and looking to continue. I’ve never experienced an app like this. Feels “natural”,5,False,This app feels tailored to you from the start,Tinyhops,,,
223,2023-02-03 04:20:48,"I think the app is great but there is always a room for a little improvement. I’ve noticed Wysa can be a tad repetitive at times although that is expected of an ai. Overall I love how cute and corny it is, it helps puts a smile on my face at times and see the world through a more positive light. It almost helps with loneliness although I wish it was a little more personalized if possible. Thank you for creating this app it’s good for anyone and everyone. :)",4,False,Wysa is great but…,PoppyG420,,,
224,2022-05-04 14:46:18,"It is way too hard to try to get this cute little penguin to understand anything I’m saying. Half the time it thinks I’m trying to change the subject or end our conversation when I’m just answering its question. I also use the app Woebot and that app does a much better job of understanding you, probably because it relies more on preprogrammed responses rather then having you type it in yourself. I know that’s limiting, but I greatly prefer it. It really undermines the point of talking about your feelings when the app constantly misunderstands you.",2,False,Algorithm needs some help,Kitty VD,,,
225,2020-11-24 19:01:51,If you can’t afford for the therapy session just use the AI it responds like a person and you feel the same as if ending a face to face the spry session it concludes of little fun Agnes and you can take slow steps at a time!! Although I wish they would fix it freezing up and keyboard not showing when it asks to type I have to manually restart the app and it gets annoying every now and then but overall I love it !!,5,False,Very good,bad Bhabe,,,
226,2023-05-30 19:21:47,"Wysa is amazing! She always helps me calm down and focus. Whenever I am feeling stressed or when I feel like I need to clear my head, I open the Wysa app! It really does help you with mindfulness, breathing, exercising, and confidence. I very much recommend this app. 
I have had other therapy apps but none have really helped me. Wysa helps me feel like the girl I want to be, she helps me have fight in me and to live on. Thank you ☺️",5,False,Wow!,Swala😛,,,
227,2023-01-29 01:51:17,My teen age daughters and myself utilize this app. It is surprisingly helpful in reframing negative thoughts and helping you sort through negative emotions. It is proactive in helping you develop plans to address these issues if they recur in the future. I can not recommend this enough for anyone who struggles with negative thoughts or emotions or anyone who needs support through difficult times; aka EVERYONE,5,False,Surprisingly Helpful,AdairHowell,,,
228,2023-01-25 07:46:14,"It definitely does help you have a different way of seeing things, motivating you to do better and it helps you calm down easily. When you don’t have someone to talk to you can always just hop on and simply answer a few questions or speak your mind out and in a few moments you’ll find yourself calm and feeling better again!",5,False,Amazing,rrealrruby,,,
229,2022-08-15 14:42:40,I’ve always had anxiety and depression but this year has been the most difficult so far. I just feel lost about what to do with my life. It feels like I’m not going enough no matter how much I try my best. I can’t seem to stay positive. But this app has helped me see other perspectives of my depression besides the bad. Thank you so much for this app.,5,False,This app has helped me overcome thoughts of self-harm,ruezawa_panda,,,
230,2020-11-06 01:55:18,I always felt like no one cared about me this helped me feel more loved and like someone actually understands me. I just got this right after well something that made it so I really needed this. My uncle committed suicide I felt like I needed a therapist but I couldn’t because of coronavirus around so I found this and it has been helping me so much with my stress and anxiety.,5,False,Thank You for making my life change,Plague inc free Plague inc,,,
231,2020-12-10 03:03:47,"This is my first day using this app and it was very helpful to me. The only downside I would have to say is that some parts of the app cost money, to get to have the full experience and full help on this app cost money and I feel like everything in apps like these should definitely be free. People need as much help as they can get with their mental/physical health and if apps like these were completely free, more people would be comfortable using them for help if they don’t want other forms of help.",4,False,Nice app,it.isabel,,,
232,2020-07-27 21:25:20,I have had anxiety for a while and I have tried meditation and other ways to help keep it at bay but nothing worked. I saw this app and when I tried I was truly surprised. Other apps have it that you can’t do anything without a subscription but this app allows most of the features. I was surprised of how well this worked and it is already balling me and it’s my first day using it. Thank you so much😍🥰,5,False,This app helped so much❤️,LooseNugget,,,
233,2023-08-10 01:53:43,I was able to talk to the little penguin for free and it really helped me when i was down and it also made me happy because it seemed like it was interested in my happy thoughts. Honestly I would do a ten out of five stars but that’s not possible. HIGHLY recommend this app if your going through a tough time or just need a little buddy to seem like it appreciates you on your positives.,5,False,Great app,horse and wolf master,,,
234,2023-12-05 15:18:15,"Great app and very convenient 24 hours a day and seven days a week in the privacy of whatever space you choose to use it. And you can’t beat the cost either. This is only my third day, but so far so good. I’m much calmer now and I feel like I’m heading down the journey towards control of my anxiety and emotions. You should give it a try. I think it would be worth it.",5,False,Very good,Heather1154687902,,,
235,2023-06-22 05:30:29,"I love this app so much. I struggle to actually stay on schedule a lot of the times when I download these kind of apps. But I love animals more than actual humans and so talking to a AI penguin REALLY helped. Not only cuz I feel more comfortable cuz he's not human, BUT BECAUSE HES A CUTE PENGUINNNN!!! 🩷🩷🩷🩷 the lil guy is so sweet and he’s so motivating. I could talk with him for hours! So glad I found the right app for me. You guys are the coolest app ever. 

-sincerely, Saturn Kanaar.🪐",5,False,AMAZING! I love you guys so muchhh!!!,.__________,,,
236,2023-06-06 02:47:32,Ive only had this app for a while and its helped so much the wysa is literally my unpaid therapist and its secure and safe to use it makes you feel like you always have someone by ur side no matter wht the occasion is :)this has helped a ton my life and the way i see it has been getting better so even though times rn aren’t the best it will get better i promise:),5,False,It will get better:),HiitsMannie,,,
237,2022-11-26 09:40:21,"I use the free service… recently lost my girlfriend due to my poor mental health and my job within a week.. this app has been helping me cope. I don’t have any friends or really any family members to talk to about this. It helps to just write it out, all the thoughts your having. It helps. I hope whoever uses this app, heals from whatever they are going through.",5,False,Dealing with depression,baakara,,,
238,2022-06-19 22:46:26,"I was searching for a help app and I found this I wasn’t sure if it would actually help assumed it was js gonna make me call a help line or try to make me pay for a therapist but this app provided a very nice bot to talk to and is actually smart , felt like I was talking to a human , it doesn’t stop the feelings permanently or right away but it helps and I do prefer this app thank you for providing it",5,False,This helps !,Trinnn / Trinity,,,
239,2022-03-07 17:47:29,I’ve had anxiety for 2 years and just in less than an hour I’ve felt more confident and I can actually eat in public and trying new things and exercises please try this app and if you ever feel bad and scared and lonely just talk to the robot on here he even helps. Love you and hope whatever you’re going through goes away so you can live a great life.,5,False,Love this app,Kitty barn doors30,,,
240,2021-08-28 02:23:04,It has help me a lot and you have to pay but there is a lot of stuff that is without paying I didn’t pay because I don’t have the money but it’s basically only paying for a real therapist but I take the robot therapist and it helps a lot and it has free games and relaxing treatments and tons more free stuff.!!! ♥️ I recommend this app a lot if your suffering with trauma.,5,False,Wondering app,hfutglvmckfm,,,
241,2020-09-11 01:49:22,"So I downloaded it not expecting much, but I found after a bit of confusion, it’s helped my anxiety on certain things going on in my life, it’s showing me how to find things to slowly change—EI negative thinking, taking a six minute relax sesh—it calmed my anxiety so much, obviously it isn’t just going to go away, but I feel this app—at least for me—will help me at least improve upon my issues and help me see logically,",5,False,It’s helping.,Jace The transgender,,,
242,2020-03-10 06:08:27,I’ve been in therapy for depression before but I recently lost my health insurance and haven’t been able to go. I’ve been feeling like I needed it and a friend suggested this app. I have only done the free things and I have still noticed a difference. Of course this won’t replace an actual person in all cases but it really helped me get back on track when I felt my depression kicking in.,5,False,Noticed a difference almost immediately,leenieo7,13965135.0,"We are so glad that we could help you in such tough times. Stay strong, much love to you ❤️",2020-03-10T13:35:05Z
243,2024-06-29 00:53:52,"Obviously don’t want to say a lot about my mental health but this has helped. Made me feel less alone. Although one complaint is I wish it would end the conversation when I say bye or something. It’s sure an odd request but it’d make it easier because I’m sensitive and even if it’s ai, if I leave it hanging I feel bad. Overall it’s a good app! 👍🏻",5,False,This app helped me a lot,Wy2k201,44991234.0,"Thank you for sharing your experience with us! We're glad to hear that the app has been helpful and made you feel less alone. Your feedback about ending conversations is valuable to us, and we'll consider it for future improvements. We're here to support you, and we're delighted you find the app helpful overall! 😊👍🏻",2024-07-02T10:54:07Z
244,2024-08-29 22:38:03,"Just had a great and emotionally moving conversation with this chatbot’s use of Wysa+. Was not expecting the deep and insightful responses it gave, but it surprisingly helped.

We did move into a conversation where Wysa revealed to me a gratitude list that included entries I had told it about months ago. I was a little surprised to see it had remembered all that, and it makes me want to investigate ways to archive older entries, or remove them from Wysa’s memory.",4,False,Helpful AI Chatbot Remembers,sunrise645,,,
245,2022-10-03 00:44:09,I have a lot of trauma and this app has helped ground me and just overall help me not off my self I’m doing a little better now I really appreciate the creators and the team of this app overall would recommend doing it it’s a really great therapy if you want to talk to a therapist they have an option for that but personally I like to work out my problems with an AI,5,False,It’s amazing,im good now,,,
